name,make,model,body,position,wing,tail,engine,engine_count,wing_span,length,height
EMBRAER Tupi,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
EMBRAER Carioquinha,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-180 Cherokee Challenger,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-180 Cherokee Archer,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-140 Cherokee Cruiser,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-161 Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Cherokee Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Cherokee Cruiser,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Cherokee Challenger,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Cherokee Archer,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-181 Cherokee Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
CHINCUL PA-A-28-181 Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-181 Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-180 Cherokee Archer,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-180 Cherokee,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-161 Cherokee Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-140 Cherokee,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-181 Cherokee Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-161 Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA PA-28-140 Cherokee Cruiser,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Cherokee Warrior 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Cherokee Cruiser,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Cherokee Archer 2,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Cherokee Archer,PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
AICSA Cherokee (PA-28-140/180),PIPER,Cherokee (PA-28-140/150/160/180),Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.70 m,7.20 m,2.25 m
PIPER PA-28-235 Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28-235 Cherokee,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28-235 Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28-236 Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28-201T Turbo Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER Turbo Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER Cherokee (PA-28-235),PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28-235 Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
NEIVA EMB-710 Carioca,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
NEIVA Carioca,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
INDAER CHILE PA-28-236 Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
INDAER CHILE Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
EMBRAER Carioca,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
EMBRAER EMB-710 Carioca,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL PA-A-28-236 Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL PA-A-28-235 Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL PA-A-28-235 Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
CHINCUL Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA PA-28-235 Cherokee,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA PA-28-236 Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA PA-28-235 Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA PA-28-235 Cherokee Charger,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA PA-28-201T Turbo Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA Turbo Dakota,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA Cherokee Pathfinder,PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
AICSA Cherokee (PA-28-235),PIPER,PA-28-235 Cherokee Charger,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.20 m,7.16 m,2.25 m
PIPER PA-28R-180 Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-180 Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-200 Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-200 Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-201 Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-201 Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-201T Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-201T Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28R-201 Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
NEIVA EMB-711B Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
NEIVA EMB-711C Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
NEIVA Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
EMBRAER EMB-711B Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
EMBRAER EMB-711C Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
EMBRAER Corisco,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL PA-A-28R-201T Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL PA-A-28R-201T Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL PA-A-28R-201 Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL PA-A-28R-201 Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL PA-A-28R-200 Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
CHINCUL Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA PA-28R-180 Cherokee Arrow,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA PA-28R-200 Cherokee Arrow 2,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA PA-28R-201T Turbo Cherokee Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
AICSA PA-28R-201T Turbo Arrow 3,PIPER,PA-28R-180 Cherokee Arrow,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,9.10 m,7.40 m,2.40 m
PIPER PA-28RT-201T Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
PIPER PA-28RT-201 Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
PIPER Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
PIPER Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
PIPER PA-28RT-201T Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
NEIVA EMB-711ST Corisco 2 Turbo,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
NEIVA Corisco 2 Turbo,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
NEIVA EMB-711T Corisco 2,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
NEIVA Corisco 2,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
EMBRAER EMB-711T Corisco 2,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
EMBRAER Corisco 2 Turbo,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
EMBRAER EMB-711ST Corisco 2 Turbo,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
EMBRAER Corisco 2,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
CHINCUL PA-A-28RT-201T Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
CHINCUL PA-A-28RT-201 Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
CHINCUL Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
CHINCUL Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
AICSA PA-28RT-201T Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
AICSA Turbo Arrow 4,PIPER,PA-28RT-201T Turbo Arrow 4,Narrow,Low wing,Fixed Wing,,Turboprop,Single,10.80 m,8.30 m,2.40 m
PIPER PA-32R,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Turbo Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-301T Turbo Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Saratoga 2 HP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Saratoga 2 TC,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER Cherokee Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-301 Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-301T Saratoga 2 TC,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-300 Cherokee Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-300 Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32R-301 Saratoga 2 HP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
NEIVA Sertanejo,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
NEIVA EMB-721 Sertanejo,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
EMBRAER EMB-721 Sertanejo,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
EMBRAER Sertanejo,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
CHINCUL PA-A-32R-300 Cherokee Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
CHINCUL PA-A-32R-300 Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
CHINCUL Cherokee Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
CHINCUL Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
AICSA Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
AICSA PA-32R-300 Lance,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
AICSA PA-32R-301T Turbo Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
AICSA Turbo Saratoga SP,PIPER,PA-32R,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,11.00 m,8.60 m,2.60 m
PIPER PA-32RT-300 Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
PIPER Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
PIPER PA-32RT-300T Turbo Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
PIPER Turbo Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
PIPER PA-32RT-300 Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
EMBRAER PA-32RT-300 Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
EMBRAER Lance 2,PIPER,PA-32RT-300 Lance 2,Narrow,Low wing,Fixed Wing,"Regular tail, low set",Piston,Single,10.00 m,8.40 m,2.40 m
